subject_ID,trial_no,stim_condition,answer,percept_resp,conf_resp,correct,percept_rt,conf_rt,stim_size,stim_dur,stim_contrast,stim_tilt_diff,text_stim_condition
2,550,1,1,0,4,0,717.0,979.0,75.0,100.0,0.75,2.1658149600973897,size_low
2,551,4,0,0,4,1,465.0,535.0,150.0,500.0,0.75,2.1658149600973897,dur_high
2,552,3,0,0,3,1,668.0,623.0,150.0,33.0,0.75,2.1658149600973897,dur_low
2,553,9,0,0,4,1,483.0,259.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,554,2,0,1,2,0,866.0,247.0,225.0,100.0,0.75,2.1658149600973897,size_high
2,555,1,0,0,3,1,525.0,466.0,75.0,100.0,0.75,2.1658149600973897,size_low
2,556,3,0,1,2,0,803.0,315.0,150.0,33.0,0.75,2.1658149600973897,dur_low
2,557,1,0,1,2,0,719.0,684.0,75.0,100.0,0.75,2.1658149600973897,size_low
2,558,1,1,0,2,0,498.0,314.0,75.0,100.0,0.75,2.1658149600973897,size_low
2,559,9,1,0,3,0,692.0,427.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,560,1,1,0,4,0,667.0,185.0,75.0,100.0,0.75,2.1658149600973897,size_low
2,561,1,1,0,1,0,711.0,739.0,75.0,100.0,0.75,2.1658149600973897,size_low
2,562,3,1,1,2,1,944.0,295.0,150.0,33.0,0.75,2.1658149600973897,dur_low
2,563,5,0,1,1,0,968.0,528.0,150.0,100.0,0.9,2.1658149600973897,noise_high
2,564,2,0,0,4,1,468.0,248.0,225.0,100.0,0.75,2.1658149600973897,size_high
2,565,9,1,0,3,0,957.0,286.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,566,4,1,1,4,1,502.0,425.0,150.0,500.0,0.75,2.1658149600973897,dur_high
2,567,3,1,1,2,1,1127.0,257.0,150.0,33.0,0.75,2.1658149600973897,dur_low
2,568,3,0,0,3,1,662.0,370.0,150.0,33.0,0.75,2.1658149600973897,dur_low
2,569,2,1,1,4,1,670.0,304.0,225.0,100.0,0.75,2.1658149600973897,size_high
2,570,4,1,1,2,1,2288.0,413.0,150.0,500.0,0.75,2.1658149600973897,dur_high
2,571,1,1,0,1,0,1355.0,488.0,75.0,100.0,0.75,2.1658149600973897,size_low
2,572,7,1,1,1,1,1823.0,779.0,150.0,100.0,0.75,1.0829074800486949,tilt_low
2,573,6,0,0,3,1,577.0,230.0,150.0,100.0,0.1,2.1658149600973897,noise_low
2,574,5,0,1,1,0,676.0,202.0,150.0,100.0,0.9,2.1658149600973897,noise_high
2,575,9,1,1,2,1,825.0,348.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,576,9,1,0,3,0,680.0,285.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,577,6,1,0,3,0,897.0,1803.0,150.0,100.0,0.1,2.1658149600973897,noise_low
2,578,8,0,0,4,1,434.0,256.0,150.0,100.0,0.75,4.331629920194779,tilt_high
2,579,8,1,1,2,1,380.0,757.0,150.0,100.0,0.75,4.331629920194779,tilt_high
2,580,7,1,0,3,0,375.0,370.0,150.0,100.0,0.75,1.0829074800486949,tilt_low
2,581,9,1,0,2,0,533.0,233.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,582,3,0,0,4,1,393.0,237.0,150.0,33.0,0.75,2.1658149600973897,dur_low
2,583,3,1,1,4,1,937.0,424.0,150.0,33.0,0.75,2.1658149600973897,dur_low
2,584,5,1,1,1,1,561.0,286.0,150.0,100.0,0.9,2.1658149600973897,noise_high
2,585,5,0,1,2,0,574.0,535.0,150.0,100.0,0.9,2.1658149600973897,noise_high
2,586,4,0,0,4,1,174.0,349.0,150.0,500.0,0.75,2.1658149600973897,dur_high
2,587,9,0,0,2,1,513.0,374.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,588,1,0,0,1,1,889.0,397.0,75.0,100.0,0.75,2.1658149600973897,size_low
2,589,7,0,0,4,1,340.0,317.0,150.0,100.0,0.75,1.0829074800486949,tilt_low
2,590,1,0,0,3,1,462.0,289.0,75.0,100.0,0.75,2.1658149600973897,size_low
2,591,7,0,0,4,1,398.0,334.0,150.0,100.0,0.75,1.0829074800486949,tilt_low
2,592,9,1,1,3,1,748.0,1438.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,593,7,1,1,2,1,725.0,450.0,150.0,100.0,0.75,1.0829074800486949,tilt_low
2,594,9,1,0,4,0,1191.0,980.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,595,2,0,0,4,1,504.0,663.0,225.0,100.0,0.75,2.1658149600973897,size_high
2,596,8,1,1,2,1,956.0,276.0,150.0,100.0,0.75,4.331629920194779,tilt_high
2,597,1,1,0,3,0,527.0,376.0,75.0,100.0,0.75,2.1658149600973897,size_low
2,598,8,0,0,4,1,534.0,208.0,150.0,100.0,0.75,4.331629920194779,tilt_high
2,599,6,0,0,3,1,647.0,433.0,150.0,100.0,0.1,2.1658149600973897,noise_low
2,600,2,0,0,2,1,880.0,566.0,225.0,100.0,0.75,2.1658149600973897,size_high
2,601,4,1,1,1,1,408.0,1168.0,150.0,500.0,0.75,2.1658149600973897,dur_high
2,602,9,0,0,3,1,380.0,465.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,603,5,1,1,1,1,524.0,242.0,150.0,100.0,0.9,2.1658149600973897,noise_high
2,604,3,1,1,2,1,632.0,386.0,150.0,33.0,0.75,2.1658149600973897,dur_low
2,605,6,0,0,4,1,392.0,1253.0,150.0,100.0,0.1,2.1658149600973897,noise_low
2,606,6,1,1,2,1,594.0,281.0,150.0,100.0,0.1,2.1658149600973897,noise_low
2,607,9,1,0,3,0,644.0,323.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,608,6,1,0,4,0,1147.0,259.0,150.0,100.0,0.1,2.1658149600973897,noise_low
2,609,8,1,1,2,1,735.0,598.0,150.0,100.0,0.75,4.331629920194779,tilt_high
2,610,9,0,0,3,1,647.0,302.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,611,6,1,1,2,1,762.0,912.0,150.0,100.0,0.1,2.1658149600973897,noise_low
2,612,2,0,0,4,1,589.0,239.0,225.0,100.0,0.75,2.1658149600973897,size_high
2,613,6,0,0,3,1,478.0,312.0,150.0,100.0,0.1,2.1658149600973897,noise_low
2,614,1,0,1,1,0,525.0,351.0,75.0,100.0,0.75,2.1658149600973897,size_low
2,615,9,0,0,4,1,374.0,248.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,616,2,0,0,3,1,375.0,315.0,225.0,100.0,0.75,2.1658149600973897,size_high
2,617,8,1,1,4,1,1172.0,487.0,150.0,100.0,0.75,4.331629920194779,tilt_high
2,618,9,1,1,1,1,744.0,925.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,619,9,1,1,2,1,491.0,324.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,620,8,1,1,3,1,602.0,903.0,150.0,100.0,0.75,4.331629920194779,tilt_high
2,621,4,0,0,3,1,278.0,569.0,150.0,500.0,0.75,2.1658149600973897,dur_high
2,622,1,0,0,2,1,724.0,585.0,75.0,100.0,0.75,2.1658149600973897,size_low
2,623,6,0,0,4,1,403.0,545.0,150.0,100.0,0.1,2.1658149600973897,noise_low
2,624,7,1,1,1,1,1285.0,1412.0,150.0,100.0,0.75,1.0829074800486949,tilt_low
2,625,4,1,1,1,1,1206.0,733.0,150.0,500.0,0.75,2.1658149600973897,dur_high
2,626,5,1,1,1,1,1054.0,328.0,150.0,100.0,0.9,2.1658149600973897,noise_high
2,627,2,0,0,4,1,375.0,380.0,225.0,100.0,0.75,2.1658149600973897,size_high
2,628,5,0,1,1,0,526.0,344.0,150.0,100.0,0.9,2.1658149600973897,noise_high
2,629,7,1,0,3,0,878.0,155.0,150.0,100.0,0.75,1.0829074800486949,tilt_low
2,630,7,0,0,4,1,849.0,502.0,150.0,100.0,0.75,1.0829074800486949,tilt_low
2,631,7,0,0,4,1,412.0,293.0,150.0,100.0,0.75,1.0829074800486949,tilt_low
2,632,4,0,0,4,1,275.0,598.0,150.0,500.0,0.75,2.1658149600973897,dur_high
2,633,8,0,0,3,1,516.0,305.0,150.0,100.0,0.75,4.331629920194779,tilt_high
2,634,4,0,0,4,1,400.0,627.0,150.0,500.0,0.75,2.1658149600973897,dur_high
2,635,5,1,1,1,1,975.0,491.0,150.0,100.0,0.9,2.1658149600973897,noise_high
2,636,9,0,0,2,1,868.0,439.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,637,9,1,1,3,1,606.0,362.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,638,4,1,0,4,0,396.0,331.0,150.0,500.0,0.75,2.1658149600973897,dur_high
2,639,6,1,1,2,1,844.0,211.0,150.0,100.0,0.1,2.1658149600973897,noise_low
2,640,7,1,0,1,0,1420.0,937.0,150.0,100.0,0.75,1.0829074800486949,tilt_low
2,641,4,1,1,4,1,508.0,420.0,150.0,500.0,0.75,2.1658149600973897,dur_high
2,642,1,0,0,3,1,529.0,441.0,75.0,100.0,0.75,2.1658149600973897,size_low
2,643,5,0,0,1,1,1234.0,178.0,150.0,100.0,0.9,2.1658149600973897,noise_high
2,644,2,0,0,4,1,651.0,310.0,225.0,100.0,0.75,2.1658149600973897,size_high
2,645,6,0,1,2,0,1137.0,327.0,150.0,100.0,0.1,2.1658149600973897,noise_low
2,646,2,1,1,3,1,660.0,246.0,225.0,100.0,0.75,2.1658149600973897,size_high
2,647,8,0,0,4,1,462.0,301.0,150.0,100.0,0.75,4.331629920194779,tilt_high
2,648,3,0,0,1,1,550.0,1097.0,150.0,33.0,0.75,2.1658149600973897,dur_low
2,649,1,1,0,2,0,975.0,580.0,75.0,100.0,0.75,2.1658149600973897,size_low
2,650,1,0,0,3,1,438.0,285.0,75.0,100.0,0.75,2.1658149600973897,size_low
2,651,7,1,0,2,0,496.0,592.0,150.0,100.0,0.75,1.0829074800486949,tilt_low
2,652,9,0,0,4,1,443.0,297.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,653,2,1,1,2,1,959.0,481.0,225.0,100.0,0.75,2.1658149600973897,size_high
2,654,2,1,1,1,1,1221.0,314.0,225.0,100.0,0.75,2.1658149600973897,size_high
2,655,2,0,0,3,1,394.0,324.0,225.0,100.0,0.75,2.1658149600973897,size_high
2,656,8,0,0,4,1,321.0,229.0,150.0,100.0,0.75,4.331629920194779,tilt_high
2,657,1,1,1,2,1,658.0,216.0,75.0,100.0,0.75,2.1658149600973897,size_low
2,658,6,1,0,1,0,598.0,1017.0,150.0,100.0,0.1,2.1658149600973897,noise_low
2,659,6,1,1,2,1,521.0,337.0,150.0,100.0,0.1,2.1658149600973897,noise_low
2,660,1,0,0,4,1,475.0,224.0,75.0,100.0,0.75,2.1658149600973897,size_low
2,661,4,0,1,2,0,860.0,273.0,150.0,500.0,0.75,2.1658149600973897,dur_high
2,662,8,0,0,4,1,622.0,280.0,150.0,100.0,0.75,4.331629920194779,tilt_high
2,663,6,0,0,3,1,386.0,713.0,150.0,100.0,0.1,2.1658149600973897,noise_low
2,664,2,1,1,1,1,549.0,738.0,225.0,100.0,0.75,2.1658149600973897,size_high
2,665,8,0,0,4,1,518.0,208.0,150.0,100.0,0.75,4.331629920194779,tilt_high
2,666,5,0,1,1,0,714.0,204.0,150.0,100.0,0.9,2.1658149600973897,noise_high
2,667,9,1,1,2,1,594.0,523.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,668,9,1,1,4,1,492.0,1186.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,669,8,1,1,2,1,469.0,370.0,150.0,100.0,0.75,4.331629920194779,tilt_high
2,670,3,0,0,4,1,414.0,218.0,150.0,33.0,0.75,2.1658149600973897,dur_low
2,671,8,1,1,3,1,1249.0,180.0,150.0,100.0,0.75,4.331629920194779,tilt_high
2,672,7,1,1,1,1,1258.0,332.0,150.0,100.0,0.75,1.0829074800486949,tilt_low
2,673,3,0,0,4,1,466.0,703.0,150.0,33.0,0.75,2.1658149600973897,dur_low
2,674,3,0,0,3,1,529.0,352.0,150.0,33.0,0.75,2.1658149600973897,dur_low
2,675,9,1,1,1,1,835.0,689.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,676,6,0,0,2,1,751.0,419.0,150.0,100.0,0.1,2.1658149600973897,noise_low
2,677,9,1,0,2,0,861.0,507.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,678,9,0,0,4,1,393.0,307.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,679,3,0,0,2,1,1773.0,375.0,150.0,33.0,0.75,2.1658149600973897,dur_low
2,680,4,1,0,1,0,1203.0,428.0,150.0,500.0,0.75,2.1658149600973897,dur_high
2,681,5,0,1,1,0,523.0,425.0,150.0,100.0,0.9,2.1658149600973897,noise_high
2,682,1,1,1,2,1,724.0,348.0,75.0,100.0,0.75,2.1658149600973897,size_low
2,683,5,0,0,1,1,1037.0,383.0,150.0,100.0,0.9,2.1658149600973897,noise_high
2,684,9,0,0,3,1,635.0,678.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,685,9,0,0,2,1,382.0,373.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,686,4,0,0,3,1,383.0,531.0,150.0,500.0,0.75,2.1658149600973897,dur_high
2,687,3,0,0,4,1,1272.0,302.0,150.0,33.0,0.75,2.1658149600973897,dur_low
2,688,9,0,0,3,1,667.0,266.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,689,3,0,0,4,1,813.0,1290.0,150.0,33.0,0.75,2.1658149600973897,dur_low
2,690,1,1,1,4,1,1155.0,463.0,75.0,100.0,0.75,2.1658149600973897,size_low
2,691,1,0,0,2,1,1085.0,244.0,75.0,100.0,0.75,2.1658149600973897,size_low
2,692,3,0,0,4,1,737.0,483.0,150.0,33.0,0.75,2.1658149600973897,dur_low
2,693,4,0,0,3,1,534.0,220.0,150.0,500.0,0.75,2.1658149600973897,dur_high
2,694,6,0,0,1,1,613.0,995.0,150.0,100.0,0.1,2.1658149600973897,noise_low
2,695,2,0,0,4,1,508.0,259.0,225.0,100.0,0.75,2.1658149600973897,size_high
2,696,5,1,1,1,1,587.0,246.0,150.0,100.0,0.9,2.1658149600973897,noise_high
2,697,1,0,0,2,1,733.0,628.0,75.0,100.0,0.75,2.1658149600973897,size_low
2,698,4,0,0,4,1,155.0,244.0,150.0,500.0,0.75,2.1658149600973897,dur_high
2,699,3,1,1,2,1,555.0,705.0,150.0,33.0,0.75,2.1658149600973897,dur_low
2,700,8,1,1,4,1,674.0,627.0,150.0,100.0,0.75,4.331629920194779,tilt_high
2,701,7,0,0,3,1,304.0,649.0,150.0,100.0,0.75,1.0829074800486949,tilt_low
2,702,5,1,1,1,1,470.0,202.0,150.0,100.0,0.9,2.1658149600973897,noise_high
2,703,1,0,0,4,1,550.0,193.0,75.0,100.0,0.75,2.1658149600973897,size_low
2,704,5,1,1,1,1,1134.0,139.0,150.0,100.0,0.9,2.1658149600973897,noise_high
2,705,9,1,1,4,1,537.0,645.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,706,6,0,0,3,1,644.0,418.0,150.0,100.0,0.1,2.1658149600973897,noise_low
2,707,9,1,1,4,1,526.0,933.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,708,4,0,0,2,1,318.0,655.0,150.0,500.0,0.75,2.1658149600973897,dur_high
2,709,8,1,1,2,1,1190.0,1201.0,150.0,100.0,0.75,4.331629920194779,tilt_high
2,710,4,0,0,4,1,409.0,272.0,150.0,500.0,0.75,2.1658149600973897,dur_high
2,711,3,1,0,1,0,1781.0,1072.0,150.0,33.0,0.75,2.1658149600973897,dur_low
2,712,7,1,0,2,0,493.0,588.0,150.0,100.0,0.75,1.0829074800486949,tilt_low
2,713,9,1,1,4,1,318.0,604.0,150.0,100.0,0.75,2.1658149600973897,baseline
2,714,5,0,1,1,0,644.0,279.0,150.0,100.0,0.9,2.1658149600973897,noise_high
2,715,4,1,1,2,1,397.0,519.0,150.0,500.0,0.75,2.1658149600973897,dur_high
2,716,7,0,1,1,0,1070.0,349.0,150.0,100.0,0.75,1.0829074800486949,tilt_low
2,717,4,1,1,2,1,1364.0,335.0,150.0,500.0,0.75,2.1658149600973897,dur_high
2,718,4,1,0,3,0,1078.0,497.0,150.0,500.0,0.75,2.1658149600973897,dur_high
2,719,7,0,0,4,1,552.0,394.0,150.0,100.0,0.75,1.0829074800486949,tilt_low
2,720,9,0,0,3,1,470.0,327.0,150.0,100.0,0.75,2.1658149600973897,baseline
3,1,2,0,0,2,1,4664.0,1120.0,225.0,100.0,0.75,2.300976599486,size_high
3,2,3,0,1,3,0,1756.0,355.0,150.0,33.0,0.75,2.300976599486,dur_low
3,3,9,0,1,3,0,2920.0,2168.0,150.0,100.0,0.75,2.300976599486,baseline
3,4,9,0,0,4,1,901.0,290.0,150.0,100.0,0.75,2.300976599486,baseline
3,5,7,1,1,3,1,1186.0,568.0,150.0,100.0,0.75,1.150488299743,tilt_low
3,6,6,0,1,2,0,9735.0,3300.0,150.0,100.0,0.1,2.300976599486,noise_low
3,7,1,1,0,3,0,3219.0,942.0,75.0,100.0,0.75,2.300976599486,size_low
3,8,5,0,1,1,0,2109.0,400.0,150.0,100.0,0.9,2.300976599486,noise_high
3,9,6,1,1,3,1,1192.0,1456.0,150.0,100.0,0.1,2.300976599486,noise_low
3,10,8,0,0,4,1,675.0,555.0,150.0,100.0,0.75,4.601953198972,tilt_high
3,11,6,1,1,4,1,1216.0,338.0,150.0,100.0,0.1,2.300976599486,noise_low
3,12,9,1,0,1,0,4149.0,1265.0,150.0,100.0,0.75,2.300976599486,baseline
3,13,2,0,0,3,1,1238.0,1497.0,225.0,100.0,0.75,2.300976599486,size_high
3,14,9,0,1,1,0,9148.0,1121.0,150.0,100.0,0.75,2.300976599486,baseline
3,15,3,0,1,2,0,1482.0,513.0,150.0,33.0,0.75,2.300976599486,dur_low
3,16,6,1,1,4,1,725.0,688.0,150.0,100.0,0.1,2.300976599486,noise_low
3,17,6,0,1,1,0,1503.0,9591.0,150.0,100.0,0.1,2.300976599486,noise_low
3,18,6,0,1,3,0,3221.0,566.0,150.0,100.0,0.1,2.300976599486,noise_low
3,19,1,0,0,1,1,9464.0,1089.0,75.0,100.0,0.75,2.300976599486,size_low
3,20,3,0,0,3,1,3152.0,490.0,150.0,33.0,0.75,2.300976599486,dur_low
3,21,8,0,0,4,1,1085.0,745.0,150.0,100.0,0.75,4.601953198972,tilt_high
3,22,3,1,1,2,1,3805.0,720.0,150.0,33.0,0.75,2.300976599486,dur_low
3,23,6,0,1,1,0,3903.0,756.0,150.0,100.0,0.1,2.300976599486,noise_low
3,24,1,1,1,4,1,1233.0,486.0,75.0,100.0,0.75,2.300976599486,size_low
3,25,4,0,1,4,0,1782.0,447.0,150.0,500.0,0.75,2.300976599486,dur_high
3,26,6,1,1,4,1,973.0,503.0,150.0,100.0,0.1,2.300976599486,noise_low
3,27,9,0,1,3,0,1525.0,393.0,150.0,100.0,0.75,2.300976599486,baseline
3,28,2,0,1,2,0,1245.0,537.0,225.0,100.0,0.75,2.300976599486,size_high
3,29,1,0,0,4,1,1519.0,519.0,75.0,100.0,0.75,2.300976599486,size_low
3,30,9,1,1,4,1,779.0,294.0,150.0,100.0,0.75,2.300976599486,baseline
3,31,3,0,0,4,1,883.0,1630.0,150.0,33.0,0.75,2.300976599486,dur_low
3,32,7,0,1,2,0,4079.0,1047.0,150.0,100.0,0.75,1.150488299743,tilt_low
3,33,8,0,1,2,0,1165.0,460.0,150.0,100.0,0.75,4.601953198972,tilt_high
3,34,9,1,1,4,1,845.0,294.0,150.0,100.0,0.75,2.300976599486,baseline
3,35,2,0,1,1,0,4199.0,448.0,225.0,100.0,0.75,2.300976599486,size_high
3,36,9,1,1,4,1,638.0,361.0,150.0,100.0,0.75,2.300976599486,baseline
3,37,4,0,0,4,1,1514.0,523.0,150.0,500.0,0.75,2.300976599486,dur_high
3,38,9,0,0,4,1,1339.0,388.0,150.0,100.0,0.75,2.300976599486,baseline
3,39,1,0,1,3,0,3321.0,1014.0,75.0,100.0,0.75,2.300976599486,size_low
3,40,6,0,1,3,0,8974.0,573.0,150.0,100.0,0.1,2.300976599486,noise_low
3,41,5,1,1,4,1,1794.0,463.0,150.0,100.0,0.9,2.300976599486,noise_high
3,42,2,1,1,4,1,3500.0,1246.0,225.0,100.0,0.75,2.300976599486,size_high
3,43,3,1,1,3,1,4241.0,1853.0,150.0,33.0,0.75,2.300976599486,dur_low
3,44,9,0,0,3,1,2707.0,734.0,150.0,100.0,0.75,2.300976599486,baseline
3,45,1,0,0,4,1,1095.0,381.0,75.0,100.0,0.75,2.300976599486,size_low
3,46,9,0,0,4,1,744.0,293.0,150.0,100.0,0.75,2.300976599486,baseline
3,47,5,0,0,1,1,2693.0,696.0,150.0,100.0,0.9,2.300976599486,noise_high
3,48,3,0,0,3,1,1231.0,758.0,150.0,33.0,0.75,2.300976599486,dur_low
3,49,9,1,1,4,1,745.0,355.0,150.0,100.0,0.75,2.300976599486,baseline
3,50,3,1,1,4,1,4989.0,302.0,150.0,33.0,0.75,2.300976599486,dur_low
3,51,9,0,0,3,1,1300.0,164.0,150.0,100.0,0.75,2.300976599486,baseline
3,52,3,1,1,3,1,1379.0,154.0,150.0,33.0,0.75,2.300976599486,dur_low
3,53,5,1,0,2,0,1620.0,630.0,150.0,100.0,0.9,2.300976599486,noise_high
3,54,3,0,0,3,1,1192.0,738.0,150.0,33.0,0.75,2.300976599486,dur_low
3,55,3,1,1,4,1,710.0,395.0,150.0,33.0,0.75,2.300976599486,dur_low
3,56,9,0,1,1,0,4104.0,500.0,150.0,100.0,0.75,2.300976599486,baseline
3,57,9,0,0,2,1,4091.0,507.0,150.0,100.0,0.75,2.300976599486,baseline
3,58,9,0,1,1,0,3621.0,474.0,150.0,100.0,0.75,2.300976599486,baseline
3,59,4,0,1,3,0,3514.0,681.0,150.0,500.0,0.75,2.300976599486,dur_high
3,60,8,0,1,3,0,2029.0,586.0,150.0,100.0,0.75,4.601953198972,tilt_high
3,61,5,0,0,4,1,1547.0,544.0,150.0,100.0,0.9,2.300976599486,noise_high
3,62,7,1,1,4,1,747.0,360.0,150.0,100.0,0.75,1.150488299743,tilt_low
3,63,2,0,0,4,1,2155.0,362.0,225.0,100.0,0.75,2.300976599486,size_high
3,64,1,1,1,4,1,1150.0,459.0,75.0,100.0,0.75,2.300976599486,size_low
3,65,9,1,1,4,1,795.0,245.0,150.0,100.0,0.75,2.300976599486,baseline
3,66,8,1,1,4,1,701.0,222.0,150.0,100.0,0.75,4.601953198972,tilt_high
3,67,5,0,1,1,0,2403.0,553.0,150.0,100.0,0.9,2.300976599486,noise_high
3,68,8,0,0,3,1,912.0,726.0,150.0,100.0,0.75,4.601953198972,tilt_high
3,69,9,1,1,4,1,649.0,934.0,150.0,100.0,0.75,2.300976599486,baseline
3,70,4,0,0,4,1,1831.0,1136.0,150.0,500.0,0.75,2.300976599486,dur_high
3,71,9,1,1,2,1,727.0,741.0,150.0,100.0,0.75,2.300976599486,baseline
3,72,4,1,1,4,1,1600.0,794.0,150.0,500.0,0.75,2.300976599486,dur_high
3,73,5,0,1,3,0,1441.0,550.0,150.0,100.0,0.9,2.300976599486,noise_high
3,74,8,1,1,3,1,612.0,360.0,150.0,100.0,0.75,4.601953198972,tilt_high
3,75,5,0,0,3,1,1424.0,460.0,150.0,100.0,0.9,2.300976599486,noise_high
3,76,3,1,1,2,1,974.0,526.0,150.0,33.0,0.75,2.300976599486,dur_low
3,77,4,0,1,3,0,1309.0,672.0,150.0,500.0,0.75,2.300976599486,dur_high
3,78,3,1,1,2,1,850.0,1803.0,150.0,33.0,0.75,2.300976599486,dur_low
3,79,4,1,1,4,1,741.0,515.0,150.0,500.0,0.75,2.300976599486,dur_high
3,80,3,0,0,2,1,1999.0,618.0,150.0,33.0,0.75,2.300976599486,dur_low
3,81,4,0,0,3,1,1683.0,595.0,150.0,500.0,0.75,2.300976599486,dur_high
3,82,7,1,1,3,1,2023.0,2556.0,150.0,100.0,0.75,1.150488299743,tilt_low
3,83,7,0,1,4,0,759.0,487.0,150.0,100.0,0.75,1.150488299743,tilt_low
3,84,7,1,1,4,1,958.0,307.0,150.0,100.0,0.75,1.150488299743,tilt_low
3,85,2,1,1,4,1,4468.0,617.0,225.0,100.0,0.75,2.300976599486,size_high
3,86,5,1,1,3,1,1318.0,802.0,150.0,100.0,0.9,2.300976599486,noise_high
3,87,1,1,1,3,1,1144.0,970.0,75.0,100.0,0.75,2.300976599486,size_low
3,88,3,0,0,3,1,931.0,1643.0,150.0,33.0,0.75,2.300976599486,dur_low
3,89,7,0,0,2,1,1189.0,1598.0,150.0,100.0,0.75,1.150488299743,tilt_low
3,90,8,1,1,3,1,719.0,424.0,150.0,100.0,0.75,4.601953198972,tilt_high
3,91,7,1,0,3,0,2034.0,348.0,150.0,100.0,0.75,1.150488299743,tilt_low
3,92,8,1,1,4,1,692.0,2228.0,150.0,100.0,0.75,4.601953198972,tilt_high
3,93,2,1,1,1,1,4059.0,1332.0,225.0,100.0,0.75,2.300976599486,size_high
3,94,9,1,1,3,1,1283.0,1313.0,150.0,100.0,0.75,2.300976599486,baseline
3,95,3,0,0,4,1,764.0,362.0,150.0,33.0,0.75,2.300976599486,dur_low
3,96,7,1,1,4,1,594.0,277.0,150.0,100.0,0.75,1.150488299743,tilt_low
3,97,2,0,1,3,0,1349.0,557.0,225.0,100.0,0.75,2.300976599486,size_high
3,98,4,0,0,4,1,1635.0,472.0,150.0,500.0,0.75,2.300976599486,dur_high
3,99,7,1,0,1,0,1950.0,1723.0,150.0,100.0,0.75,1.150488299743,tilt_low
3,100,9,0,0,2,1,7130.0,521.0,150.0,100.0,0.75,2.300976599486,baseline
3,101,4,1,1,4,1,853.0,543.0,150.0,500.0,0.75,2.300976599486,dur_high
3,102,9,1,1,4,1,925.0,378.0,150.0,100.0,0.75,2.300976599486,baseline
3,103,5,1,1,4,1,1424.0,344.0,150.0,100.0,0.9,2.300976599486,noise_high
3,104,8,0,0,4,1,841.0,516.0,150.0,100.0,0.75,4.601953198972,tilt_high
3,105,5,0,1,3,0,1267.0,1360.0,150.0,100.0,0.9,2.300976599486,noise_high
3,106,8,1,1,4,1,1007.0,1211.0,150.0,100.0,0.75,4.601953198972,tilt_high
3,107,8,0,0,4,1,773.0,349.0,150.0,100.0,0.75,4.601953198972,tilt_high
3,108,6,1,1,4,1,721.0,348.0,150.0,100.0,0.1,2.300976599486,noise_low
3,109,1,0,1,1,0,3088.0,683.0,75.0,100.0,0.75,2.300976599486,size_low
3,110,5,1,0,3,0,1723.0,1797.0,150.0,100.0,0.9,2.300976599486,noise_high
3,111,5,1,1,3,1,1234.0,728.0,150.0,100.0,0.9,2.300976599486,noise_high
3,112,5,1,0,1,0,3023.0,817.0,150.0,100.0,0.9,2.300976599486,noise_high
3,113,9,1,1,4,1,872.0,1513.0,150.0,100.0,0.75,2.300976599486,baseline
3,114,1,0,1,2,0,1809.0,1343.0,75.0,100.0,0.75,2.300976599486,size_low
3,115,4,0,1,4,0,1128.0,936.0,150.0,500.0,0.75,2.300976599486,dur_high
3,116,8,1,1,2,1,3953.0,823.0,150.0,100.0,0.75,4.601953198972,tilt_high
3,117,7,0,0,2,1,1376.0,895.0,150.0,100.0,0.75,1.150488299743,tilt_low
3,118,7,0,0,2,1,1969.0,366.0,150.0,100.0,0.75,1.150488299743,tilt_low
3,119,8,1,1,4,1,1845.0,343.0,150.0,100.0,0.75,4.601953198972,tilt_high
3,120,5,1,1,4,1,1037.0,328.0,150.0,100.0,0.9,2.300976599486,noise_high
3,121,3,0,1,4,0,984.0,445.0,150.0,33.0,0.75,2.300976599486,dur_low
3,122,1,1,1,1,1,1334.0,811.0,75.0,100.0,0.75,2.300976599486,size_low
