subj_no,stim_cond,stim_level,percept_acc,d-prime,c,beta,conf,c_conf,ic_conf,percept_rt,c_rt,ic_rt,conf_rt
20,1.0,0.0,0.8325,2.0550935037054536,-0.36090344546642045,0.47630811857047606,3.365,3.4714714714714714,2.8358208955223883,625.01625,581.3423423423424,842.0820895522388,242.16125
20,1.0,1.0,0.70375,1.204658908078733,-0.48929091339480146,0.5546440859840773,3.08625,3.2042628774422734,2.8059071729957807,576.245,561.8046181172291,610.548523206751,245.2325
20,2.0,0.0,0.8075,1.8716121259334133,-0.3897101368333508,0.48220486809328456,3.34125,3.4535603715170278,2.8701298701298703,599.30125,577.4287925696594,691.0519480519481,245.025
20,2.0,1.0,0.72875,1.352990150416543,-0.4617935072065269,0.5353673850246332,3.11,3.2332761578044598,2.7788018433179724,601.96,566.811320754717,696.3917050691244,242.36875
20,3.0,0.0,0.81875,1.9712917045903633,-0.4028043450239655,0.45201276250468136,3.3425,3.467175572519084,2.779310344827586,577.105,558.054961832061,663.1586206896552,232.125
20,3.0,1.0,0.7175,1.2743629528796119,-0.454438890994362,0.5603912452128708,3.10875,3.2142857142857144,2.84070796460177,624.15625,588.7526132404181,714.0752212389381,255.26875
21,0.0,0.0,0.745,1.46038631639616,-0.45738410499049753,0.5127548166753296,3.02,3.2063758389261743,2.4754901960784315,578.5025,517.6426174496644,756.3088235294117,203.79375
21,0.0,1.0,0.68625,1.0539368577657553,-0.4076208621906025,0.6507650223795739,2.74,2.903460837887067,2.3824701195219125,532.44875,501.06193078324225,601.0996015936255,213.38625
21,1.0,0.0,0.73875,1.4218682069204684,-0.46405268860585586,0.5169434640795274,3.0075,3.1624365482233503,2.569377990430622,541.35125,501.3384094754653,654.4976076555024,195.76
21,1.0,1.0,0.6925,1.08896584775574,-0.39984911212904894,0.6469915613098912,2.7525,2.953068592057762,2.3008130081300813,569.6,518.6046931407942,684.4430894308944,221.42
21,2.0,0.0,0.74,1.4344586780429558,-0.47034792416709953,0.5093119093917441,3.02625,3.206081081081081,2.514423076923077,570.72,540.0371621621622,658.0480769230769,217.295
21,2.0,1.0,0.69125,1.0792231028223012,-0.3949777396623295,0.6529406110197321,2.73375,2.905967450271248,2.348178137651822,540.23125,477.2079566003617,681.331983805668,199.885
21,3.0,0.0,0.76625,1.5728977295961453,-0.40112839839050485,0.5320946206424398,2.9675,3.169657422512235,2.304812834224599,556.3575,509.9298531810767,708.5508021390374,210.28125
21,3.0,1.0,0.665,0.9471227605815494,-0.4610279107827054,0.6461975431691227,2.7925,2.93609022556391,2.5074626865671643,554.59375,509.4191729323308,644.2686567164179,206.89875
22,0.0,0.0,0.74625,1.9690298096813097,0.9343613213759211,6.295186506654709,2.9325,2.9547738693467336,2.8669950738916254,780.47625,868.3969849246231,521.9113300492611,136.14625
22,0.0,1.0,0.7025,1.3471349007400149,0.6986363586287184,2.562946111576271,2.80125,2.829181494661922,2.735294117647059,504.03,509.4697508896797,491.1848739495798,176.92625
22,1.0,0.0,0.76875,2.0508064974834705,0.8553903594095158,5.77905460964734,2.94625,2.975609756097561,2.848648648648649,583.6525,589.9560975609756,562.6972972972973,136.73
22,1.0,1.0,0.68,1.2438163855703261,0.7665420045339841,2.5946133448729767,2.7875,2.801470588235294,2.7578125,700.85375,812.375,463.87109375,176.3425
22,2.0,0.0,0.76625,2.185729051018864,0.9608843851223908,8.168072159453258,2.91875,2.936378466557912,2.8609625668449197,799.76875,891.6182707993474,498.67914438502675,133.29875
22,2.0,1.0,0.6825,1.2187821890002712,0.7161251052999219,2.3936048222410995,2.815,2.8461538461538463,2.748031496062992,484.7375,472.8809523809524,510.2244094488189,179.77375
22,3.0,0.0,0.7625,1.816584215231728,0.7127901432365445,3.6504239917678083,2.8975,2.939344262295082,2.763157894736842,778.21375,864.9311475409836,499.80526315789473,176.35375
22,3.0,1.0,0.68625,1.384760705264634,0.8623932419645365,3.300943292895964,2.83625,2.843351548269581,2.8207171314741037,506.2925,504.8214936247723,509.50996015936255,136.71875
23,0.0,0.0,0.7425,1.791370849225019,-0.8266984656401816,0.22742755464006,3.1875,3.3484848484848486,2.7233009708737863,642.58125,481.986531986532,1105.6553398058252,222.175
23,0.0,1.0,0.70125,1.3947149606544373,-0.7600642582704324,0.3464305227267294,2.775,2.9572192513368982,2.3472803347280333,652.3125,625.698752228164,714.7824267782427,254.52875
23,1.0,0.0,0.75375,1.8480452371077651,-0.7983612716988086,0.22868546252887045,3.18875,3.339966832504146,2.7258883248730963,587.26125,596.0663349917081,560.3096446700507,219.72625
23,1.0,1.0,0.69,1.338074171905376,-0.7883846526449632,0.3482212792974669,2.77375,2.960144927536232,2.3588709677419355,707.6325,503.4221014492754,1162.1653225806451,256.9775
23,2.0,0.0,0.745,1.7832425481680074,-0.8037764361881321,0.23851374477617077,3.12875,3.302013422818792,2.622549019607843,678.94875,533.0083892617449,1105.3235294117646,244.7475
23,2.0,1.0,0.69875,1.3942352902484527,-0.7786733830549447,0.33768090068680495,2.83375,3.005366726296959,2.4356846473029043,615.945,571.8139534883721,718.3070539419087,231.95625
23,3.0,0.0,0.7925,1.9728665957875648,-0.6346489529586261,0.285910138282451,3.07375,3.2334384858044163,2.463855421686747,683.7425,510.74763406940065,1344.4578313253012,221.32375
23,3.0,1.0,0.65125,1.1889950128820739,-0.9396230379115094,0.32719233320082514,2.88875,3.0671785028790786,2.5555555555555554,611.15125,601.7332053742803,628.7383512544803,255.38
24,0.0,0.0,0.65375,1.0636976973137497,-0.7787302635112534,0.4367765298054477,2.52875,2.789674952198853,2.036101083032491,528.76125,530.3804971319312,525.7039711191336,252.89
24,0.0,1.0,0.59625,1.1170163643017281,-1.3222854260003865,0.22831832553774023,1.925,2.109014675052411,1.653250773993808,486.0175,484.76100628930817,487.8730650154799,246.50375
24,1.0,0.0,0.69125,1.5551841068728498,-0.9730940178157443,0.22017329217311438,2.8525,3.0397830018083183,2.4331983805668016,552.02625,540.122965641953,578.6761133603239,271.01625
24,1.0,1.0,0.55875,0.5394790897212827,-1.102464264138085,0.5516969331282477,1.60125,1.7539149888143177,1.4079320113314449,462.7525,469.64653243847874,454.0226628895184,228.3775
24,2.0,0.0,0.6775,1.3122084084774335,-0.8579976833805675,0.324369566918603,2.645,2.811808118081181,2.294573643410853,524.73125,500.5940959409594,575.437984496124,260.0475
24,2.0,1.0,0.5725,0.7308799642582959,-1.1893336124677054,0.41926164277911704,1.80875,2.054585152838428,1.4795321637426901,490.0475,518.117903930131,452.4561403508772,239.34625
24,3.0,0.0,0.65125,1.3033189222269863,-1.0437382491586427,0.25657768108673085,2.2325,2.504798464491363,1.7240143369175627,530.12375,549.5124760076775,493.9175627240143,248.95125
24,3.0,1.0,0.59875,0.8147871659226642,-0.9976779773483008,0.4435719706172845,2.22125,2.421711899791232,1.9221183800623054,484.655,464.1419624217119,515.2647975077882,250.4425
25,0.0,0.0,0.83875,1.978899683130014,-0.015335964505698019,0.9701075519805242,3.20125,3.2369597615499255,3.0155038759689923,644.3875,619.0760059612519,776.046511627907,445.6475
25,0.0,1.0,0.7375,1.2758637714837353,0.08454716618619501,1.1139036708073289,3.05625,3.1254237288135593,2.861904761904762,724.91625,634.1813559322034,979.8380952380952,446.42375
25,1.0,0.0,0.8425,2.0113075369301727,0.04156216105815197,1.0871877189848538,3.24875,3.2700296735905043,3.134920634920635,602.5775,564.4658753709199,806.4444444444445,445.815
25,1.0,1.0,0.73375,1.2494848136575225,0.04190089955754506,1.0537492701116888,3.00875,3.0868824531516186,2.7934272300469485,766.72625,696.962521294719,958.9859154929577,446.25625
25,2.0,0.0,0.84625,2.0409920545725773,-0.00527399406926099,0.9892935464825042,3.20125,3.243722304283604,2.967479674796748,652.20625,620.0162481536189,829.3821138211382,445.9325
25,2.0,1.0,0.73,1.229144854211484,0.07573639682729189,1.097561611504691,3.05625,3.1164383561643834,2.8935185185185186,717.0975,633.2465753424658,943.8055555555555,446.13875
25,3.0,0.0,0.83,1.908703168132789,0.019762292992914487,1.0384407935949782,3.155,3.2259036144578315,2.8088235294117645,635.93375,592.2620481927711,849.1544117647059,444.45125
25,3.0,1.0,0.74625,1.3277484668695723,0.05860481849327659,1.0809199216738465,3.1025,3.1390284757118927,2.9950738916256157,733.37,663.8274706867671,937.8866995073892,447.62
26,0.0,0.0,0.67125,0.9855032351676207,-0.4614136355623838,0.6346226995630467,1.2675,1.2998137802607077,1.2015209125475286,519.8525,492.6554934823091,575.384030418251,326.21375
26,0.0,1.0,0.6525,0.9106483917471687,-0.5494616101971208,0.6063085090264746,1.205,1.2318007662835249,1.1546762589928057,524.03875,505.51724137931035,558.81654676259,333.9375
26,1.0,0.0,0.69875,1.1077722914511354,-0.35199266658371686,0.6771058120178108,1.275,1.3041144901610018,1.2074688796680497,532.60375,489.2254025044723,633.2199170124481,344.88125
26,1.0,1.0,0.625,0.7918110044806819,-0.6622161154444358,0.5919399958756723,1.1975,1.224,1.1533333333333333,511.2875,509.918,513.57,315.27
26,2.0,0.0,0.6975,1.0898392602287992,-0.323800917116829,0.7026538122121794,1.28375,1.3136200716845878,1.2148760330578512,538.9725,515.8530465949821,592.2809917355372,326.2625
26,2.0,1.0,0.62625,0.8172216813184315,-0.6944517155403815,0.5669291162121203,1.18875,1.2135728542914173,1.1471571906354514,504.91875,480.2195608782435,546.304347826087,333.88875
26,3.0,0.0,0.71625,1.3069669324531314,-0.5215033258395244,0.5058133243180564,1.2575,1.2827225130890052,1.1938325991189427,508.4075,494.00174520069805,544.7709251101321,320.70125
26,3.0,1.0,0.6075,0.6196243683218362,-0.5053141485402375,0.731173164537621,1.215,1.2469135802469136,1.1656050955414012,535.48375,504.88271604938274,582.8471337579617,339.45
27,0.0,0.0,0.8375,1.9721503900549637,-0.06114073449575652,0.8864073036160186,2.6525,2.774626865671642,2.023076923076923,608.90625,566.3925373134329,828.0153846153846,207.47
27,0.0,1.0,0.7775,1.52841532872461,0.03356918176293311,1.0526466923102418,2.21625,2.3585209003215435,1.7191011235955056,670.49125,615.5530546623794,862.4662921348314,185.36125
27,1.0,0.0,0.86375,2.2215996700630996,0.1566345818853555,1.4162029842218247,2.70125,2.833574529667149,1.8623853211009174,592.71875,546.6454413892909,884.7981651376147,203.08375
27,1.0,1.0,0.75125,1.3671242788933236,-0.12285910757157853,0.8453845479243927,2.1675,2.2762063227953413,1.8391959798994975,686.67875,639.9750415973377,827.7286432160804,189.7475
27,2.0,0.0,0.8625,2.200641997095919,0.12620712148865038,1.3201385482431032,2.63,2.7492753623188406,1.8818181818181818,609.56625,554.491304347826,955.0363636363636,198.35125
27,2.0,1.0,0.7525,1.3720331599294386,-0.10317507269350318,0.8680034227982403,2.23875,2.37375415282392,1.8282828282828283,669.83125,630.827242524917,788.4191919191919,194.48
27,3.0,0.0,0.87625,2.316402178688114,-0.055138533144459934,0.8800971161783063,2.65125,2.7788873038516404,1.7474747474747474,598.50625,553.6333808844507,916.2424242424242,195.89125
27,3.0,1.0,0.73875,1.2792292948052655,0.01922304533355501,1.0248955272136127,2.2175,2.3316412859560067,1.894736842105263,680.89125,633.2656514382403,815.5645933014354,196.94
28,0.0,0.0,0.83,2.04841696570255,-0.38086307745835796,0.45832974371472734,2.3625,2.516566265060241,1.6102941176470589,688.7975,657.7379518072289,840.4411764705883,391.0425
28,0.0,1.0,0.7925,1.6308128862311368,-0.02621479045734587,0.9581495391107443,2.31875,2.498422712933754,1.6325301204819278,773.13875,737.9526813880126,907.5240963855422,363.6
28,1.0,0.0,0.85875,2.159221752512415,-0.09537591580988258,0.8138837372738733,2.45625,2.5880640465793303,1.654867256637168,697.0075,678.9155749636099,807.0,375.3975
28,1.0,1.0,0.76375,1.4832342943244226,-0.2528407360475418,0.6872741237429034,2.225,2.4173486088379708,1.6031746031746033,764.92875,717.1603927986906,919.3544973544973,379.245
28,2.0,0.0,0.84125,2.0291984967614916,-0.17297801480783165,0.7039790177357795,2.4375,2.585438335809807,1.6535433070866141,706.905,671.7191679049034,893.3622047244095,372.97
28,2.0,1.0,0.78125,1.5819950864888033,-0.19323741720192328,0.7366070938103271,2.24375,2.424,1.6,755.03125,724.0528,865.6685714285715,381.6725
28,3.0,0.0,0.875,2.3216988676159764,-0.1350794124524386,0.730801268340476,2.53625,2.672857142857143,1.58,696.85375,669.3971428571429,889.05,377.78875
28,3.0,1.0,0.7475,1.3665981211996099,-0.22257975170947963,0.7377302246223884,2.145,2.31438127090301,1.6435643564356435,765.0825,729.133779264214,871.5049504950495,376.85375
29,0.0,0.0,0.87125,2.2695134850373315,0.06560211551219353,1.1605393869585818,2.44375,2.592539454806313,1.4368932038834952,1425.91625,1191.1707317073171,3014.4368932038833,381.99
29,0.0,1.0,0.77625,1.6891588109134263,0.4659997067114151,2.197120216696516,2.19,2.392914653784219,1.4860335195530727,1410.855,1215.2721417069242,2089.3854748603353,363.99625
29,1.0,0.0,0.8625,2.400268653311942,0.4447193002955018,2.9079425278761746,2.64375,2.801449275362319,1.6545454545454545,1314.04,1090.763768115942,2714.590909090909,367.57625
29,1.0,1.0,0.785,1.6072708742263804,0.19082244609656296,1.358937792642464,1.99,2.1656050955414012,1.3488372093023255,1522.73125,1325.3232484076434,2243.5,378.41
29,2.0,0.0,0.86,2.2924490959318584,0.3484477018406912,2.2228688114858,2.54625,2.7165697674418605,1.5,1232.5175,1034.9767441860465,2445.9821428571427,364.54
29,2.0,1.0,0.7875,1.6445853956142453,0.24686192919934957,1.5007808262387372,2.0875,2.2603174603174603,1.4470588235294117,1604.25375,1385.5015873015873,2414.923529411765,381.44625
29,3.0,0.0,0.89,2.52044227116217,0.23445111422553544,1.8056497491072516,2.49375,2.633426966292135,1.3636363636363635,1183.4525,1017.8651685393259,2523.2045454545455,368.40125
29,3.0,1.0,0.7575,1.4748043347053867,0.33175245965377886,1.6311250077417974,2.14,2.33993399339934,1.5154639175257731,1653.31875,1419.4884488448845,2383.737113402062,377.585
